ArrDelay,Distance,ctime,cwday,cdate
24.0,2475,105.0,154,20
28.0,944,225.0,205,20
8.0,2475,270.0,205,20
2.0,2248,225.0,205,20
22.0,1989,240.0,205,20
90.0,760,210.0,205,20
197.0,2586,225.0,205,20
9.0,2475,105.0,205,20
62.0,2586,315.0,205,20
10.0,2153,270.0,205,20
2.0,2454,210.0,205,20
18.0,2248,0.0,205,20
95.0,187,225.0,205,20
44.0,1989,345.0,205,20
2.0,1989,225.0,205,20
35.0,760,0.0,205,20
3.0,1989,90.0,205,20
21.0,1005,210.0,205,20
10.0,760,285.0,257,20
184.0,944,225.0,257,20
10.0,1069,270.0,257,20
37.0,1069,225.0,257,20
10.0,1989,240.0,257,20
15.0,760,210.0,257,20
18.0,944,255.0,257,20
5.0,760,240.0,257,20
50.0,2475,105.0,257,20
60.0,1626,270.0,257,20
33.0,187,225.0,257,20
31.0,944,345.0,257,20
10.0,760,285.0,308,20
8.0,1069,225.0,308,20
34.0,1989,240.0,308,20
135.0,760,210.0,308,20
152.0,760,240.0,308,20
2.0,1069,150.0,308,20
66.0,187,225.0,308,20
41.0,1623,255.0,308,20
3.0,1597,270.0,308,20
6.0,760,0.0,308,20
3.0,1749,315.0,308,20
12.0,1005,210.0,308,20
14.0,760,285.0,0,20
3.0,1069,225.0,0,20
16.0,1989,240.0,0,20
21.0,2475,225.0,0,20
5.0,2153,270.0,0,20
27.0,187,225.0,0,20
51.0,944,345.0,0,20
2.0,1069,330.0,0,20
14.0,760,285.0,51,20
18.0,1989,240.0,51,20
10.0,2475,225.0,51,20
18.0,2475,105.0,51,20
6.0,2586,315.0,51,20
4.0,2586,90.0,51,20
5.0,2248,300.0,51,20
6.0,1626,270.0,51,20
4.0,2454,210.0,51,20
86.0,187,225.0,51,20
4.0,1989,345.0,51,20
46.0,1989,225.0,51,20
23.0,944,345.0,51,20
2.0,760,0.0,51,20
5.0,1005,210.0,51,20
4.0,2421,225.0,102,20
4.0,944,225.0,102,20
5.0,1069,270.0,102,20
15.0,1069,225.0,102,20
25.0,1989,240.0,102,20
5.0,944,255.0,102,20
16.0,2586,225.0,102,20
4.0,2475,300.0,102,20
39.0,2153,270.0,102,20
8.0,187,225.0,102,20
1.0,760,0.0,102,20
102.0,2586,255.0,154,20
17.0,1989,240.0,154,20
3.0,2153,270.0,154,20
8.0,2586,255.0,205,20
3.0,2475,270.0,205,20
8.0,1069,225.0,205,20
9.0,2446,225.0,205,20
11.0,1989,240.0,205,20
76.0,2475,105.0,205,20
4.0,2586,315.0,205,20
7.0,2153,270.0,205,20
11.0,1069,150.0,205,20
12.0,187,225.0,205,20
31.0,1989,225.0,205,20
7.0,944,345.0,205,20
126.0,1069,330.0,205,20
9.0,760,285.0,257,20
4.0,2421,225.0,257,20
1.0,944,225.0,257,20
6.0,1090,225.0,257,20
30.0,1069,270.0,257,20
32.0,760,210.0,257,20
2.0,944,255.0,257,20
39.0,760,240.0,257,20
13.0,2475,300.0,257,20
50.0,2475,105.0,257,20
14.0,2248,90.0,257,20
4.0,1069,150.0,257,20
7.0,187,225.0,257,20
73.0,1597,270.0,257,20
2.0,1005,135.0,257,20
5.0,1090,270.0,257,20
7.0,944,150.0,257,20
2.0,944,225.0,308,30
1.0,1989,240.0,308,30
12.0,760,240.0,308,30
21.0,2475,285.0,308,30
23.0,187,225.0,308,30
24.0,1623,255.0,308,30
29.0,1597,270.0,308,30
12.0,1005,210.0,308,30
42.0,760,285.0,0,30
22.0,2475,270.0,0,30
43.0,1090,225.0,0,30
60.0,1069,270.0,0,30
40.0,1069,225.0,0,30
1.0,2446,225.0,0,30
27.0,760,210.0,0,30
50.0,944,255.0,0,30
12.0,2475,0.0,0,30
11.0,2475,105.0,0,30
12.0,2586,315.0,0,30
4.0,2248,300.0,0,30
33.0,2248,105.0,0,30
26.0,2153,270.0,0,30
7.0,1626,270.0,0,30
81.0,2454,210.0,0,30
3.0,1069,150.0,0,30
75.0,187,225.0,0,30
4.0,1597,270.0,0,30
42.0,944,345.0,0,30
11.0,760,0.0,0,30
51.0,1090,270.0,0,30
31.0,1069,330.0,0,30
17.0,1005,210.0,0,30
9.0,944,150.0,0,30
12.0,760,285.0,51,30
31.0,944,225.0,51,30
16.0,1090,225.0,51,30
29.0,1069,225.0,51,30
98.0,1989,240.0,51,30
10.0,760,210.0,51,30
3.0,760,240.0,51,30
26.0,2586,90.0,51,30
72.0,2248,0.0,51,30
10.0,1069,150.0,51,30
43.0,1597,270.0,51,30
1.0,1989,225.0,51,30
16.0,1005,135.0,51,30
26.0,1005,210.0,51,30
12.0,944,150.0,51,30
2.0,760,285.0,102,30
26.0,1090,225.0,102,30
1.0,1989,345.0,102,30
10.0,760,0.0,102,30
3.0,1005,210.0,102,30
16.0,760,285.0,154,30
2.0,760,240.0,154,30
13.0,2475,300.0,154,30
41.0,2248,300.0,154,30
4.0,1989,225.0,154,30
18.0,1005,210.0,154,30
91.0,760,285.0,205,30
8.0,2475,270.0,205,30
11.0,589,255.0,205,30
16.0,2248,225.0,205,30
5.0,2475,105.0,205,30
4.0,2586,315.0,205,30
7.0,2586,90.0,205,30
23.0,2248,300.0,205,30
13.0,2248,105.0,205,30
3.0,1597,270.0,205,30
169.0,184,225.0,102,0
37.0,184,225.0,154,0
34.0,184,225.0,308,0
44.0,184,225.0,0,10
38.0,184,225.0,51,10
140.0,184,225.0,257,10
5.0,184,225.0,0,10
32.0,184,225.0,51,20
27.0,184,225.0,102,20
27.0,184,225.0,154,20
29.0,184,225.0,102,30
21.0,184,225.0,154,30
80.0,184,225.0,205,30
68.0,740,255.0,154,0
28.0,740,255.0,205,0
38.0,740,255.0,257,0
9.0,740,255.0,308,0
31.0,740,255.0,0,10
26.0,740,255.0,102,10
2.0,740,255.0,154,10
38.0,740,255.0,205,10
8.0,740,255.0,308,10
46.0,740,255.0,0,10
54.0,740,255.0,51,10
31.0,740,255.0,102,10
1.0,740,255.0,154,20
142.0,740,255.0,205,20
21.0,740,255.0,308,20
53.0,740,255.0,102,20
49.0,740,255.0,154,20
48.0,740,255.0,205,20
49.0,740,255.0,257,20
34.0,740,255.0,308,30
19.0,740,255.0,0,30
1.0,740,255.0,51,30
98.0,740,255.0,102,30
18.0,340,240.0,154,0
23.0,340,240.0,205,0
18.0,340,240.0,308,0
62.0,340,240.0,0,10
3.0,340,240.0,51,10
19.0,340,240.0,205,10
114.0,340,240.0,257,10
36.0,340,240.0,0,10
19.0,340,240.0,51,10
13.0,340,240.0,102,10
11.0,340,240.0,154,20
78.0,340,240.0,205,20
4.0,340,240.0,257,20
4.0,340,240.0,308,20
10.0,340,240.0,0,20
16.0,340,240.0,51,20
73.0,340,240.0,102,20
14.0,340,240.0,154,20
73.0,340,240.0,205,20
19.0,340,240.0,257,20
17.0,340,240.0,308,30
2.0,340,240.0,102,30
23.0,340,240.0,154,30
91.0,425,225.0,154,0
27.0,425,225.0,205,0
6.0,425,225.0,257,0
20.0,425,225.0,308,0
12.0,425,225.0,0,10
4.0,425,225.0,102,10
22.0,425,225.0,205,10
20.0,425,225.0,0,10
18.0,425,225.0,51,10
36.0,425,225.0,102,10
15.0,425,225.0,205,20
79.0,425,225.0,51,20
51.0,425,225.0,102,20
57.0,425,225.0,154,20
2.0,425,225.0,308,30
4.0,425,225.0,0,30
10.0,425,225.0,51,30
16.0,425,225.0,154,30
14.0,425,225.0,205,30
43.0,426,300.0,154,0
101.0,426,300.0,205,0
16.0,426,300.0,51,10
37.0,426,300.0,308,20
23.0,426,300.0,0,20
96.0,426,300.0,51,20
10.0,426,300.0,257,20
39.0,426,300.0,0,30
12.0,426,300.0,102,30
57.0,426,300.0,154,30
1.0,426,300.0,205,30
17.0,187,105.0,102,0
7.0,187,105.0,154,0
34.0,187,105.0,257,0
1.0,187,105.0,102,10
40.0,187,105.0,154,10
9.0,187,105.0,205,10
9.0,187,105.0,257,10
5.0,187,105.0,0,10
5.0,187,105.0,102,10
11.0,187,105.0,154,20
7.0,187,105.0,205,20
7.0,187,105.0,257,20
5.0,187,105.0,308,20
14.0,187,105.0,154,30
25.0,187,105.0,205,30
20.0,187,135.0,102,0
38.0,187,135.0,154,0
4.0,187,135.0,102,10
5.0,187,135.0,154,10
12.0,187,135.0,205,10
50.0,187,135.0,308,10
2.0,187,135.0,102,10
38.0,187,135.0,257,20
5.0,187,135.0,308,20
42.0,187,135.0,51,20
20.0,187,135.0,102,20
7.0,187,135.0,257,20
8.0,187,150.0,0,30
15.0,187,135.0,51,30
63.0,187,315.0,102,0
25.0,187,315.0,154,0
27.0,187,315.0,0,10
75.0,187,315.0,51,10
69.0,187,315.0,257,10
55.0,187,315.0,0,10
32.0,187,315.0,51,10
7.0,187,315.0,102,10
20.0,187,315.0,205,20
40.0,187,315.0,257,20
2.0,187,315.0,0,20
1.0,187,315.0,102,20
32.0,187,315.0,154,20
68.0,187,315.0,0,30
30.0,187,315.0,51,30
68.0,187,270.0,102,0
5.0,187,270.0,154,0
18.0,187,270.0,205,0
17.0,187,270.0,308,0
42.0,187,270.0,0,10
17.0,187,270.0,154,10
37.0,187,270.0,51,10
7.0,187,270.0,154,20
6.0,187,270.0,205,20
37.0,187,270.0,257,20
44.0,187,270.0,102,20
11.0,187,270.0,205,20
8.0,187,270.0,257,20
115.0,187,270.0,0,30
8.0,187,270.0,154,30
19.0,187,270.0,205,30
12.0,187,195.0,102,0
12.0,187,195.0,102,10
14.0,187,195.0,257,10
15.0,187,195.0,0,10
18.0,187,195.0,51,10
2.0,187,195.0,205,20
126.0,187,195.0,257,20
2.0,187,195.0,102,20
3.0,187,195.0,0,30
16.0,187,255.0,308,20
111.0,426,240.0,102,0
49.0,426,240.0,154,0
9.0,426,240.0,205,0
12.0,426,240.0,51,10
101.0,426,240.0,257,10
10.0,426,240.0,0,10
1.0,426,240.0,51,10
11.0,426,240.0,51,20
61.0,426,240.0,102,20
1.0,426,240.0,205,20
6.0,426,240.0,257,20
28.0,426,240.0,0,30
9.0,426,240.0,51,30
1.0,426,240.0,102,30
6.0,426,240.0,154,30
91.0,426,180.0,154,0
3.0,426,180.0,205,0
4.0,426,180.0,257,0
5.0,426,180.0,102,10
8.0,426,180.0,308,20
7.0,426,180.0,0,30
1.0,426,180.0,51,30
44.0,187,240.0,154,0
65.0,187,240.0,257,0
54.0,187,240.0,0,10
4.0,187,240.0,154,10
40.0,187,225.0,308,10
6.0,187,240.0,102,10
5.0,187,240.0,154,20
67.0,187,240.0,257,20
38.0,187,225.0,308,20
8.0,187,240.0,0,20
51.0,187,240.0,102,20
19.0,187,240.0,154,20
10.0,187,240.0,205,20
31.0,187,225.0,308,30
145.0,187,240.0,0,30
26.0,187,240.0,51,30
25.0,187,240.0,154,30
9.0,187,225.0,205,30
9.0,426,135.0,102,0
28.0,426,135.0,154,0
11.0,426,135.0,205,0
5.0,426,135.0,257,0
4.0,426,135.0,308,0
131.0,426,135.0,102,10
1.0,426,135.0,154,10
51.0,426,135.0,257,10
5.0,426,135.0,102,10
9.0,426,135.0,154,20
5.0,426,135.0,205,20
11.0,426,135.0,257,20
3.0,426,135.0,308,20
6.0,426,135.0,0,20
15.0,426,135.0,102,20
5.0,426,135.0,154,20
6.0,426,135.0,257,20
30.0,426,135.0,51,30
10.0,426,210.0,154,0
23.0,426,210.0,257,0
9.0,426,210.0,308,0
13.0,426,210.0,102,10
55.0,426,210.0,257,10
2.0,426,210.0,102,20
21.0,426,105.0,257,0
9.0,426,105.0,51,10
28.0,426,105.0,154,10
7.0,426,105.0,257,10
12.0,426,105.0,51,10
24.0,426,105.0,102,10
25.0,426,105.0,154,20
62.0,426,105.0,205,20
15.0,426,105.0,102,20
10.0,426,105.0,0,30
30.0,426,105.0,51,30
52.0,426,105.0,154,30
12.0,892,225.0,308,0
41.0,892,225.0,102,10
62.0,892,225.0,257,10
7.0,892,225.0,0,10
1.0,892,225.0,51,10
100.0,892,225.0,102,10
50.0,892,225.0,0,30
57.0,892,225.0,154,30
23.0,213,165.0,154,0
1.0,213,165.0,205,0
1.0,213,165.0,0,10
141.0,213,165.0,257,10
10.0,213,165.0,308,10
7.0,213,165.0,0,10
1.0,213,165.0,51,30
4.0,213,105.0,205,0
15.0,213,105.0,308,0
12.0,213,105.0,154,10
6.0,213,105.0,154,20
5.0,213,105.0,308,20
23.0,213,105.0,0,20
1.0,213,105.0,51,20
17.0,213,105.0,205,20
2.0,213,270.0,102,0
13.0,213,270.0,154,0
18.0,213,270.0,257,0
1.0,213,270.0,154,10
12.0,213,270.0,257,10
25.0,213,285.0,308,10
26.0,213,270.0,51,10
14.0,213,270.0,205,20
6.0,213,270.0,257,20
81.0,213,270.0,51,20
63.0,213,270.0,102,20
15.0,213,270.0,205,20
61.0,213,270.0,257,20
204.0,213,270.0,0,30
10.0,213,270.0,154,30
18.0,213,210.0,0,10
4.0,213,210.0,0,10
16.0,213,210.0,0,20
24.0,213,225.0,102,0
21.0,213,225.0,154,0
25.0,213,225.0,205,0
1.0,213,225.0,257,0
22.0,213,225.0,0,10
7.0,213,225.0,51,10
124.0,213,225.0,257,10
1.0,213,225.0,308,10
11.0,213,225.0,102,10
22.0,213,225.0,205,20
44.0,213,225.0,257,20
10.0,213,225.0,0,20
6.0,213,225.0,51,20
58.0,213,225.0,102,20
1.0,213,225.0,154,20
85.0,213,225.0,0,30
12.0,213,225.0,51,30
17.0,213,225.0,102,30
21.0,1028,330.0,102,10
27.0,1028,330.0,257,10
25.0,1028,330.0,0,10
37.0,1028,330.0,0,20
45.0,1028,330.0,51,20
1.0,1028,330.0,102,20
3.0,1028,330.0,154,20
22.0,1028,330.0,308,30
9.0,1028,330.0,0,30
4.0,1028,330.0,51,30
79.0,1028,330.0,154,30
9.0,1028,330.0,205,30
15.0,1028,240.0,51,10
8.0,1028,240.0,154,10
132.0,1028,240.0,257,10
3.0,1028,240.0,308,10
50.0,1028,240.0,205,20
15.0,1028,240.0,257,20
13.0,1028,240.0,308,20
61.0,1028,240.0,0,20
79.0,1028,240.0,51,20
90.0,1028,240.0,102,20
8.0,1028,240.0,154,20
96.0,1028,240.0,205,20
1.0,1028,240.0,308,30
71.0,1028,240.0,0,30
9.0,1028,240.0,51,30
13.0,1028,240.0,102,30
47.0,1028,240.0,154,30
38.0,1028,240.0,102,0
77.0,1028,240.0,154,0
75.0,1028,240.0,205,0
38.0,1028,240.0,0,10
22.0,1028,150.0,102,0
46.0,1028,150.0,154,0
20.0,1028,150.0,257,0
19.0,1028,150.0,308,0
15.0,1028,150.0,51,10
30.0,1028,150.0,102,10
11.0,1028,150.0,154,10
7.0,1028,150.0,205,10
13.0,1028,150.0,257,10
3.0,1028,150.0,102,10
18.0,1028,150.0,154,20
5.0,1028,150.0,205,20
7.0,1028,150.0,257,20
113.0,1028,150.0,0,20
7.0,1028,150.0,0,30
23.0,1028,150.0,102,30
83.0,1028,150.0,154,30
56.0,508,165.0,102,0
22.0,508,165.0,154,0
18.0,508,165.0,205,0
7.0,508,165.0,0,10
51.0,508,225.0,102,0
49.0,508,225.0,154,0
12.0,508,225.0,205,0
9.0,508,225.0,257,0
15.0,508,225.0,308,0
17.0,508,225.0,0,10
114.0,508,330.0,102,0
40.0,508,330.0,154,0
3.0,508,330.0,205,0
32.0,508,330.0,0,10
69.0,508,330.0,102,10
4.0,508,330.0,205,10
8.0,508,330.0,257,10
32.0,508,330.0,0,10
29.0,508,330.0,51,10
15.0,508,330.0,102,10
29.0,508,330.0,205,20
2.0,508,330.0,257,20
1.0,508,330.0,51,20
7.0,508,330.0,102,20
11.0,508,330.0,154,20
30.0,508,330.0,257,20
7.0,508,330.0,51,30
12.0,508,330.0,102,30
4.0,508,330.0,205,30
30.0,508,225.0,51,10
9.0,508,225.0,154,10
22.0,508,225.0,205,10
122.0,508,225.0,257,10
11.0,508,225.0,308,10
19.0,508,225.0,0,10
2.0,508,225.0,51,10
17.0,508,225.0,102,10
27.0,508,225.0,205,20
10.0,508,225.0,257,20
9.0,508,225.0,0,20
14.0,508,225.0,51,20
68.0,508,225.0,102,20
20.0,508,225.0,154,20
27.0,508,225.0,205,20
24.0,508,225.0,308,30
22.0,508,225.0,0,30
5.0,508,225.0,51,30
10.0,508,225.0,154,30
12.0,1028,345.0,102,0
8.0,1028,345.0,154,0
49.0,1028,345.0,205,0
52.0,1028,345.0,257,0
4.0,1028,345.0,308,0
17.0,340,180.0,102,0
28.0,144,225.0,102,0
82.0,340,300.0,102,0
60.0,766,195.0,102,0
28.0,425,300.0,102,0
30.0,425,210.0,102,0
23.0,106,195.0,102,0
70.0,1522,225.0,102,0
74.0,589,315.0,102,0
6.0,892,225.0,102,0
36.0,740,180.0,102,0
21.0,213,240.0,102,0
29.0,766,285.0,102,0
135.0,426,270.0,102,0
41.0,213,225.0,102,0
47.0,589,225.0,102,0
27.0,740,315.0,102,0
47.0,264,270.0,102,0
25.0,184,225.0,102,0
64.0,740,225.0,102,0
66.0,184,255.0,102,0
13.0,145,105.0,102,0
26.0,264,195.0,102,0
61.0,508,210.0,102,0
135.0,187,270.0,102,0
35.0,740,270.0,102,0
151.0,483,300.0,102,0
45.0,106,225.0,102,0
32.0,94,300.0,102,0
35.0,267,180.0,102,0
4.0,483,210.0,102,0
65.0,267,255.0,102,0
13.0,508,270.0,102,0
37.0,213,300.0,102,0
34.0,213,165.0,154,0
9.0,340,210.0,154,0
111.0,508,120.0,154,0
66.0,288,180.0,154,0
84.0,340,180.0,154,0
75.0,144,225.0,154,0
12.0,760,180.0,154,0
24.0,340,300.0,154,0
26.0,766,195.0,154,0
108.0,425,300.0,154,0
48.0,425,210.0,154,0
1.0,2475,255.0,102,0
9.0,2475,255.0,154,0
23.0,2475,255.0,257,0
4.0,2475,255.0,51,10
9.0,2475,255.0,205,10
130.0,2475,255.0,257,10
21.0,2475,255.0,0,10
36.0,2475,255.0,51,10
4.0,2475,255.0,102,10
2.0,2475,255.0,308,20
16.0,2475,255.0,51,30
2.0,2475,300.0,154,0
19.0,2475,300.0,205,0
3.0,2475,300.0,205,10
80.0,2475,300.0,257,10
10.0,2475,300.0,0,10
5.0,2475,300.0,51,10
11.0,2475,300.0,308,20
2.0,2475,300.0,51,20
16.0,2475,300.0,102,30
116.0,2475,300.0,205,30
8.0,2475,75.0,102,0
56.0,2475,75.0,257,0
43.0,2475,75.0,0,10
3.0,2475,75.0,51,10
10.0,2475,75.0,154,20
5.0,2475,75.0,205,20
14.0,2475,75.0,308,20
33.0,2475,75.0,102,20
3.0,2475,75.0,257,20
8.0,2475,75.0,102,30
37.0,2475,75.0,154,30
7.0,2586,285.0,102,0
23.0,2586,285.0,154,0
20.0,2586,285.0,205,0
64.0,2586,285.0,308,0
64.0,2586,285.0,0,10
35.0,2586,285.0,51,10
31.0,2586,285.0,102,10
95.0,2586,285.0,257,10
10.0,2586,285.0,308,10
15.0,2586,285.0,0,10
33.0,2586,285.0,51,10
5.0,2586,285.0,102,10
8.0,2586,285.0,154,20
114.0,2586,285.0,205,20
48.0,2586,285.0,257,20
45.0,2586,285.0,51,20
19.0,2586,285.0,102,20
12.0,2586,285.0,205,20
29.0,2586,285.0,257,20
7.0,2586,285.0,0,30
20.0,2586,285.0,51,30
8.0,2586,285.0,102,30
26.0,2586,285.0,154,30
20.0,2586,90.0,154,0
150.0,2586,90.0,205,0
75.0,2586,90.0,257,0
51.0,2586,90.0,308,0
84.0,2586,90.0,0,10
53.0,2586,90.0,102,10
7.0,2586,90.0,154,10
141.0,2586,90.0,205,10
7.0,2586,90.0,257,10
11.0,2586,90.0,308,10
6.0,2586,90.0,0,10
6.0,2586,90.0,51,10
13.0,2586,90.0,102,10
16.0,2586,90.0,154,20
79.0,2586,90.0,205,20
55.0,2586,90.0,257,20
23.0,2586,90.0,308,20
21.0,2586,90.0,102,20
45.0,2586,90.0,154,20
34.0,2586,90.0,205,20
5.0,2586,90.0,308,30
53.0,2586,90.0,0,30
12.0,2586,90.0,51,30
51.0,2586,90.0,102,30
194.0,2586,90.0,205,30
2.0,2586,345.0,154,0
66.0,2586,345.0,257,0
46.0,2586,345.0,0,10
85.0,2586,345.0,102,10
67.0,2586,345.0,205,10
7.0,2586,345.0,257,10
8.0,2586,345.0,205,20
96.0,2586,345.0,51,20
6.0,2586,345.0,102,20
38.0,2586,345.0,154,20
58.0,2586,345.0,205,20
70.0,2586,345.0,257,20
36.0,2586,345.0,0,30
13.0,2586,345.0,205,30
18.0,2475,345.0,154,0
33.0,2475,345.0,205,0
14.0,2475,345.0,257,0
32.0,2475,345.0,154,10
12.0,2475,345.0,257,10
2.0,2475,345.0,51,10
4.0,2475,345.0,154,20
2.0,2475,345.0,257,20
8.0,2475,345.0,154,30
11.0,2475,345.0,205,30
74.0,2586,240.0,205,0
295.0,2586,240.0,257,0
15.0,2586,240.0,0,10
5.0,2586,240.0,51,10
15.0,2586,240.0,257,10
21.0,2586,240.0,51,10
14.0,2586,240.0,154,20
7.0,2586,240.0,205,20
5.0,2586,240.0,102,20
129.0,2586,240.0,205,20
14.0,2475,105.0,102,0
15.0,2475,105.0,154,0
5.0,2475,105.0,205,0
152.0,2475,105.0,257,0
11.0,2475,105.0,308,0
27.0,2475,105.0,51,10
57.0,2475,105.0,205,10
21.0,2475,105.0,0,10
72.0,2475,105.0,51,10
3.0,2475,105.0,102,10
25.0,2475,105.0,154,20
16.0,2475,105.0,205,20
3.0,2475,105.0,257,20
95.0,2475,105.0,154,20
100.0,2475,105.0,205,20
43.0,2475,105.0,154,30
24.0,2475,105.0,205,30
15.0,2475,315.0,154,0
12.0,2475,315.0,205,0
4.0,2475,315.0,257,0
1.0,2475,315.0,102,10
15.0,2475,315.0,154,10
2.0,2475,315.0,205,10
36.0,2475,315.0,257,10
20.0,2475,315.0,0,10
10.0,2475,315.0,154,20
16.0,2475,315.0,205,20
7.0,2475,315.0,257,20
37.0,2475,315.0,154,20
12.0,2475,315.0,0,30
2.0,2475,240.0,154,0
39.0,2475,240.0,257,0
8.0,2475,240.0,102,10
2.0,2475,240.0,257,10
2.0,2475,240.0,51,10
30.0,2475,240.0,102,10
3.0,2475,240.0,0,30
9.0,2475,240.0,102,30
10.0,2475,285.0,154,0
8.0,2475,285.0,257,0
109.0,2475,285.0,257,10
2.0,2475,285.0,0,10
2.0,2475,285.0,257,20
66.0,2475,285.0,308,20
13.0,2475,285.0,51,20
43.0,2475,285.0,102,20
31.0,2475,285.0,0,30
8.0,2475,285.0,102,30
2.0,2475,285.0,154,30
31.0,2475,285.0,205,30
10.0,2475,225.0,154,0
19.0,2475,225.0,257,0
2.0,2475,225.0,205,10
3.0,2475,225.0,257,10
3.0,2475,225.0,0,10
36.0,2475,225.0,51,10
6.0,2475,225.0,205,20
15.0,2446,225.0,154,0
14.0,2446,225.0,205,0
3.0,2446,225.0,0,10
18.0,2446,225.0,102,10
8.0,2446,225.0,205,10
22.0,2446,225.0,257,10
52.0,2446,225.0,0,10
4.0,2446,225.0,51,10
10.0,2446,225.0,102,10
2.0,2446,225.0,205,20
1.0,2446,225.0,102,20
16.0,2446,225.0,0,30
74.0,2586,315.0,154,0
21.0,2586,315.0,205,0
82.0,2586,315.0,257,0
42.0,2586,315.0,308,0
38.0,2586,315.0,0,10
17.0,2586,315.0,51,10
25.0,2586,315.0,102,10
86.0,2586,315.0,154,10
9.0,2586,315.0,205,10
96.0,2586,315.0,257,10
12.0,2586,315.0,154,20
61.0,2586,315.0,205,20
3.0,2586,315.0,257,20
5.0,2586,315.0,0,20
2.0,2586,315.0,51,20
19.0,2586,315.0,102,20
26.0,2586,315.0,205,20
30.0,2586,315.0,257,20
18.0,2586,315.0,0,30
41.0,2586,315.0,102,30
1.0,2586,315.0,154,30
13.0,2586,315.0,205,30
137.0,2475,0.0,102,0
6.0,2475,0.0,154,0
34.0,2475,0.0,257,0
1.0,2475,0.0,308,0
3.0,2475,0.0,257,10
3.0,2475,0.0,308,10
34.0,2475,0.0,0,10
23.0,2475,0.0,102,10
26.0,2475,0.0,154,20
2.0,2475,0.0,205,20
14.0,2475,0.0,0,20
19.0,2475,0.0,102,20
12.0,2475,0.0,205,20
17.0,2475,0.0,308,30
12.0,2475,0.0,0,30
6.0,2475,0.0,102,30
3.0,2248,225.0,102,0
19.0,2248,225.0,154,0
11.0,2248,225.0,205,0
19.0,2248,225.0,257,0
17.0,2248,225.0,308,0
17.0,2248,225.0,102,10
9.0,2248,225.0,154,10
25.0,2248,225.0,205,10
30.0,2248,225.0,257,10
1.0,2248,225.0,308,10
9.0,2248,225.0,0,10
26.0,2248,225.0,51,10
2.0,2248,225.0,257,20
3.0,2248,225.0,102,20
11.0,2248,225.0,0,30
9.0,2248,225.0,205,30
9.0,2421,240.0,102,0
3.0,2421,240.0,205,0
3.0,2421,240.0,308,0
12.0,2421,240.0,102,10
5.0,2421,240.0,205,10
1.0,2421,240.0,257,10
2.0,2421,240.0,308,10
5.0,2421,240.0,0,10
96.0,2421,240.0,51,10
16.0,2421,240.0,154,20
14.0,2421,240.0,257,20
4.0,2421,240.0,205,20
2.0,2421,240.0,257,20
94.0,2421,240.0,308,30
4.0,2421,240.0,205,30
52.0,1391,240.0,154,0
26.0,1391,240.0,205,0
25.0,1391,240.0,257,0
28.0,1391,240.0,308,0
34.0,1391,240.0,0,10
20.0,1391,240.0,51,10
15.0,1391,240.0,102,10
198.0,1391,240.0,257,10
1.0,1391,240.0,154,20
3.0,1391,240.0,308,20
26.0,1391,240.0,51,20
58.0,1391,240.0,102,20
33.0,1391,240.0,0,30
34.0,1391,240.0,51,30
27.0,1391,240.0,102,30
47.0,1623,240.0,0,10
8.0,1623,240.0,51,10
11.0,1623,240.0,0,10
5.0,1623,240.0,154,20
19.0,1623,240.0,0,20
6.0,1623,240.0,51,20
4.0,1623,240.0,51,30
9.0,1623,240.0,102,30
60.0,1391,330.0,154,0
40.0,1391,330.0,205,0
6.0,1391,330.0,308,0
5.0,1391,330.0,205,10
14.0,1391,330.0,0,10
5.0,1391,330.0,102,10
62.0,1391,330.0,257,20
38.0,1391,330.0,51,20
112.0,1391,330.0,0,30
5.0,1391,330.0,51,30
12.0,1090,165.0,102,0
24.0,1090,165.0,205,0
69.0,1090,165.0,308,0
5.0,1090,165.0,0,10
5.0,1090,165.0,51,10
11.0,1090,165.0,102,10
17.0,1090,165.0,257,10
58.0,1090,165.0,0,10
12.0,1090,165.0,102,10
55.0,1090,165.0,154,20
3.0,1090,165.0,51,20
10.0,1090,165.0,257,20
2.0,1090,165.0,308,30
40.0,1090,165.0,51,30
28.0,1090,165.0,102,30
27.0,1090,345.0,154,0
19.0,1090,345.0,205,0
89.0,1090,345.0,257,0
89.0,1090,345.0,308,0
43.0,1090,345.0,0,10
52.0,1090,345.0,51,10
36.0,1090,345.0,102,10
82.0,1090,345.0,154,10
16.0,1090,345.0,205,10
32.0,1090,345.0,308,10
17.0,1090,345.0,0,10
51.0,1090,345.0,51,10
1.0,1090,345.0,102,10
65.0,1090,345.0,205,20
24.0,1090,345.0,257,20
67.0,1090,345.0,102,20
28.0,1090,345.0,154,20
9.0,1090,345.0,205,20
33.0,1090,345.0,257,20
66.0,1090,345.0,308,30
33.0,1090,345.0,51,30
68.0,1090,345.0,102,30
8.0,944,225.0,154,0
46.0,944,225.0,205,0
22.0,944,225.0,0,10
4.0,944,225.0,51,10
57.0,944,225.0,257,10
56.0,944,225.0,0,10
20.0,944,225.0,257,20
2.0,944,225.0,308,30
29.0,944,225.0,0,30
15.0,944,225.0,51,30
19.0,1597,150.0,0,10
670.0,1597,150.0,51,10
29.0,1597,150.0,154,10
31.0,1597,150.0,257,10
12.0,1597,150.0,0,10
2.0,1597,150.0,51,10
19.0,1597,150.0,154,20
21.0,1597,150.0,205,20
20.0,1597,150.0,257,20
23.0,1597,150.0,308,20
